date,London,Durham,Halton,Hamilton,Ottawa,Waterloo,Windsor
2020-06-21,12.26892015,24.42934799,12.379139599999998,13.9617838,20.38707654,21.61807492,31.25915565
2020-06-20,12.24867441,24.38546293,12.31017503,13.92657123,20.37715099,21.49720709,30.52670378
2020-06-19,12.18793718,24.35620622,12.24121047,13.85614609,20.36722544,21.37633926,30.36131142
2020-06-18,12.18793718,24.26843611,12.24121047,13.69768953,20.3175977,21.186404100000004,29.72336947
2020-06-17,12.12719995,24.16603765,12.1722459,13.68008324,20.2977466,21.1346036,29.27444735
2020-06-16,12.02597124,24.09289589,12.12052248,13.6096581,20.20841667,21.06553626,29.13268248
2020-06-15,11.92474252,24.06363918,12.08604019,13.41598897,20.17864002,21.0310026,28.80189776
2020-06-14,11.82351381,24.01975413,12.05155791,13.36317012,20.15878892,20.875601100000004,28.18758329
2020-06-13,11.70203935,23.94661237,12.01707563,13.32795755,20.14886338,20.772000100000003,28.02219093
2020-06-12,11.64130213,23.80032885,11.98259334,13.23992612,20.08931009,20.73746644,27.73866117
2020-06-11,11.56031915,23.74181544,11.7584585,13.18710727,19.9900546,20.51299761,26.65179711
2020-06-10,11.47933618,23.65404532,11.70673508,13.11668213,19.94042686,20.46119711,26.32101239
2020-06-09,11.45909044,23.53701851,11.58604709,13.02865071,19.87094802,20.39212978,25.96660019
2020-06-08,11.2971245,23.40536334,11.51708252,12.923013,19.84117137,20.32306245,25.06875597
2020-06-07,11.27687875,23.17130971,11.43087682,12.90540671,19.84117137,20.28852878,24.07640182
2020-06-06,11.17565004,23.03965454,11.39639453,12.79976901,19.80146918,20.15039412,23.84012702
2020-06-05,11.17565004,22.86411431,11.34467111,12.74695015,19.78161808,20.11586045,23.72198962
2020-06-04,11.09466707,22.8056009,11.29294768,12.53567473,19.63273486,19.96045895,23.48571483
2020-06-03,11.07442133,22.23509517,11.24122426,12.43003703,19.55333047,19.73599012,23.41483239
2020-06-02,11.03392984,21.98641319,11.13777741,12.21876161,19.47392608,19.68418962,23.10767515
2020-06-01,10.93270113,21.84012967,11.01708942,12.07791133,19.39452169,19.54605496,22.98953775
2020-05-31,10.89220964,21.63533274,10.89640143,11.86663591,19.34489395,19.23525197,22.82414539
2020-05-30,10.83147241,21.44516416,10.87916029,11.84902963,19.24563847,19.148917800000003,22.77689043
2020-05-29,10.7302437,21.25499558,10.844678,11.79621078,19.09675524,19.07985047,22.51698816
2020-05-28,10.50754053,21.06482701,10.77571344,11.60254164,19.0272764,18.9935163,22.37522328
2020-05-27,10.34557458,20.87465843,10.68950773,11.51451022,18.98757421,18.9935163,21.80816377
2020-05-26,10.28483736,20.58209139,10.60330202,11.46169137,18.90816982,18.95898264,21.64277141
2020-05-25,10.20385438,20.49432127,10.58606088,11.23280966,18.74936104,18.85538164,21.54826149
2020-05-24,10.12287141,20.21638258,10.53433746,11.14477824,18.68980775,18.73451381,21.45375157
2020-05-23,10.10262567,19.87993049,10.43089061,11.05674682,18.61040336,18.68271331,20.6031623
2020-05-22,10.00139696,19.6312485,10.41364947,10.81025883,18.55085007,18.63091281,20.3668875
2020-05-21,9.920413985,19.39719487,10.3446849,10.52855827,18.48137123,18.49277815,19.84708295
2020-05-20,9.920413985,19.30942475,10.22399691,10.45813314,18.3721902,18.40644398,19.46904328
2020-05-19,9.798939528,18.98760101,10.1377912,10.44052685,18.21338143,18.23377565,18.9728662
2020-05-18,9.7382023,18.81206078,10.10330892,10.37010171,17.98509381,18.11290782,18.71296393
2020-05-17,9.555990614,18.60726385,10.03434435,10.264464,17.72702955,18.00930682,18.45306165
2020-05-16,9.515499128,18.24155505,9.603315816,10.12361373,17.58807187,17.69850383,18.21678685
2020-05-15,9.434516157000001,17.96361636,9.517110108999999,10.07079487,17.39948645,17.38770083,18.05139449
2020-05-14,9.394024671,17.71493438,9.379180977,9.014417787000001,17.23075213,17.16323201,17.933257100000006
2020-05-13,9.333287443,17.56865086,9.06884043,8.732717231,16.98261342,17.02509734,17.67335482
2020-05-12,9.292795957000001,17.46625239,8.982634722,8.521441814,16.7741769,16.86969584,17.53158994
2020-05-11,9.232058729,17.1883137,8.879187873,8.398197821,16.64514477,16.64522702,17.224432699999998
2020-05-10,9.191567243,17.05665853,8.827464448999999,8.292560112,16.50618709,16.45529185,17.08266783
2020-05-09,8.928372586,16.98351677,8.810223307000001,8.222134973,16.25804838,16.36895769,16.58649075
2020-05-08,8.827143872,16.80797655,8.741258741000001,8.151709834,16.1389418,16.00635419,16.302961
2020-05-07,8.827143872,16.60317962,8.672294175,8.046072126,15.97020747,15.66101753,16.11394116
2020-05-06,8.786652387,16.51540951,8.637811892,8.010859556,15.65258992,15.40201504,15.85403888
2020-05-05,8.685423672999999,16.19358576,8.534365043,7.905221847999999,15.42430231,15.14301254,15.66501904
2020-05-04,8.543703472999999,15.79862025,8.224024496,7.834796709,15.1364614,14.91854372,15.45237173
2020-05-03,8.52345773,15.66696509,8.172301072,7.817190424,14.99750372,14.1242694,15.07433205
2020-05-02,8.38173753,15.25737123,8.137818788999999,7.711552716,14.76921611,13.79619957,14.64903742
2020-05-01,8.321000302,14.95017583,8.017130798,7.623521292,14.55085404,13.50266341,14.4363901
2020-04-30,8.24001733,14.52595362,7.879201666,7.535489867999999,14.13398101,13.32999508,14.22374278
2020-04-29,8.098297131,14.13098812,7.792995959,7.412245875,13.83621455,12.91559109,13.98746798
2020-04-28,7.916085445,13.57511074,7.551619978,7.306608167,13.54837365,12.69112226,13.77482067
2020-04-27,7.73387376,13.38494216,7.430931987,7.148151604,12.903213,12.22491777,13.65668327
2020-04-26,7.531416331,13.12163182,7.34472628,7.077726465,12.03969028,11.82778061,13.37315351
2020-04-25,7.490924846,12.84369313,7.258520572,6.796025909,11.16624202,11.68964594,13.08962376
2020-04-24,7.328958902999999,12.36095751,7.172314865,6.690388201,10.64018795,10.99897262,12.9242314
2020-04-23,7.187238702999999,12.08301882,7.086109157,6.320656221,10.26301711,10.58456863,12.71158408
2020-04-22,6.984781275,11.64416826,6.982662307999999,6.215018513,9.766739686000001,10.13563097,12.35717189
2020-04-21,6.903798304,11.24920275,6.672321761,6.05656195,9.419345489,9.669426482,12.19177953
2020-04-20,6.721586618,10.78109549,6.586116054,5.9861368110000015,8.913142517999999,9.116887826000001,11.93187725
2020-04-19,6.498883447000001,10.137448,6.517151488,5.75725511,8.754333743,8.667950167999999,11.38844522
2020-04-18,6.154705819,9.523057209,6.4481869220000005,5.581192262,8.377162901,8.408947673,10.91589562
2020-04-17,5.810528191,8.733126196,6.293016647999999,5.493160839,8.069470899,8.21901251,10.72687579
2020-04-16,5.668807991,7.957823535,6.137846375,5.38752313,7.35483141,6.993067367,10.39609107
2020-04-15,5.182910164,7.577486381,6.017158384,5.229066568,7.146394892000001,6.630463872999999,10.20707123
2020-04-14,5.020944221000001,6.889953833,5.896470394,4.700878025,6.550861984,6.544129708,8.931187328
2020-04-13,4.960206992,6.612015143,5.775782402999999,4.471996324,6.233244434,6.250593547,7.9388331810000015
2020-04-12,4.697012336,6.173164581,5.620612129,4.243114622,6.074435658,5.5426533939999985,7.442656107
2020-04-11,4.292097479,5.39786192,4.862001903,4.155083198,5.727041462000001,4.679311744,7.371773667999999
2020-04-10,3.927674108,5.090666526000001,4.637867064,3.820563788,5.41934946,4.454842915,6.993733992
2020-04-09,3.644233709,4.885869597,4.48269679,3.750138649,5.052104167,4.213107253,6.781086675
2020-04-08,3.381039052,4.549417499,4.293044234,3.503650663,4.803965455,4.02317209,6.072262284
2020-04-07,3.2190731089999995,4.286107161,3.896497979,3.3275878160000003,4.545901195,3.695102263,5.765105048
2020-04-06,3.036861424,4.139823641,3.775809989,3.186737538,4.297762484,3.487900267,5.292555454
2020-04-05,2.733175282,3.803371543,3.413746017,2.957855836,3.900740545,3.177097273,4.512848623
2020-04-04,2.6926837960000003,3.64245967,3.137887753,2.799399274,3.503718607,2.969895277,4.158436428
2020-04-03,2.287768939,3.5108045010000004,2.948235197,2.570517572,3.325058734,2.676359116,3.756769273
2020-04-02,1.842362597,3.08658229,2.517206659,2.37684844,3.066994474,2.46915712,3.236964719
2020-04-01,1.57916794,2.779386897,2.137901546,2.183179308,2.749376924,2.261955124,2.788042605
2020-03-31,1.336219027,2.38442139,1.655149584,1.971903891,2.392057179,2.020219461,2.197355612
2020-03-30,1.07302437,2.135739405,1.37929132,1.67259705,1.885854208,1.813017465,1.6302961
2020-03-29,0.7895839701999999,1.726145546,1.137915339,1.531746772,1.409427881,1.6576159680000002,1.275883904
2020-03-28,0.6883552561,1.565233673,0.9655039241,1.250046216,1.320097945,1.519481304,1.205001465
2020-03-27,0.5061435707,1.477463561,0.7068868016,1.021164515,1.062033685,1.3986134730000002,1.181373985
2020-03-26,0.4858978278,1.272666632,0.6206810940999999,0.880314237,0.7940438769,1.174144644,1.181373985
2020-03-25,0.4454063422,0.9508428856,0.5689576695,0.7922828132999999,0.6054584561,1.070543646,1.134119026
2020-03-24,0.4049148565,0.8191877169,0.5517165279999999,0.7218576743,0.5260540684,1.001476314,0.8505892693000001
2020-03-23,0.3239318852,0.7167892523,0.5344753865,0.6514325354,0.4466496807,0.7770074852,0.4489221144
2020-03-22,0.3036861424,0.5558773793,0.482751962,0.5634011117000001,0.3573197446,0.6216059881,0.3780396753
2020-03-21,0.2227031711,0.511992323,0.4310285375,0.5281885422,0.2878409054,0.4144039921,0.3780396753
2020-03-20,0.2227031711,0.4095938584,0.379305113,0.4577634032,0.2481387115,0.2935361611,0.2126473173
2020-03-19,0.1619659426,0.336452098,0.3620639715,0.4225508337,0.2282876146,0.2590024951,0.2126473173
2020-03-18,0.08098297131,0.2486819855,0.3620639715,0.404944549,0.2183620661,0.2590024951,0.16539235789999998
2020-03-17,0.08098297131,0.175540225,0.34482283,0.35212569479999994,0.1786598723,0.2590024951,0.09450991882
2020-03-16,0.06073722848,0.160911873,0.2586171225,0.2993068406,0.12903213,0.224468829,0.047254959410000005
2020-03-15,0.02024574283,0.1462835209,0.206893698,0.17606284739999994,0.12903213,0.189935163,0.0
2020-03-14,0.02024574283,0.1462835209,0.1896525565,0.1408502779,0.08932993615,0.189935163,0.0
2020-03-13,0.02024574283,0.05851340835,0.1896525565,0.1056377084,0.049627742300000006,0.17266833,0.0
2020-03-12,0.02024574283,0.02925670417,0.08620570751000001,0.017606284740000002,0.03970219384,0.155401497,0.0
2020-03-11,0.0,0.02925670417,0.06896456600999999,0.017606284740000002,0.009925548461,0.120867831,0.0
2020-03-10,0.0,0.02925670417,0.017241141499999998,0.017606284740000002,0.009925548461,0.05180049901000002,0.0
2020-03-09,0.0,0.02925670417,0.017241141499999998,0.0,0.009925548461,0.017266833,0.0
2020-03-08,0.0,0.02925670417,0.017241141499999998,0.0,0.0,0.017266833,0.0
2020-03-07,0.0,0.02925670417,0.0,0.0,0.0,0.017266833,0.0
2020-03-06,0.0,0.02925670417,0.0,0.0,0.0,0.017266833,0.0
2020-03-05,0.0,0.02925670417,0.0,0.0,0.0,0.017266833,0.0
2020-03-04,0.0,0.02925670417,0.0,0.0,0.0,0.017266833,0.0
2020-03-03,0.0,0.02925670417,0.0,0.0,0.0,0.017266833,0.0
2020-03-01,0.0,0.02925670417,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.02925670417,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.02925670417,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
