date,London,London_7,Durham,Durham_7,Halton,Halton_7,Hamilton,Hamilton_7,Ottawa,Ottawa_7,Waterloo,Waterloo_7,Windsor,Windsor_7
2020-10-16,12.0,9.714285714285714,27.0,17.428571428571427,46.0,24.142857142857142,22.0,19.0,108.0,71.42857142857143,12.0,11.428571428571429,12.0,5.714285714285714
2020-10-15,3.0,8.428571428571429,40.0,19.142857142857142,28.0,23.428571428571427,19.0,23.571428571428573,89.0,70.71428571428571,13.0,12.428571428571429,1.0,5.142857142857143
2020-10-14,6.0,10.714285714285714,22.0,16.142857142857142,21.0,27.428571428571427,41.0,24.571428571428573,39.0,70.71428571428571,23.0,12.571428571428571,2.0,6.142857142857143
2020-10-13,43.0,10.571428571428571,25.0,17.428571428571427,49.0,28.142857142857142,49.0,21.857142857142858,235.0,90.85714285714286,23.0,11.0,22.0,6.142857142857143
2020-10-12,0.0,6.714285714285714,0.0,15.714285714285714,0.0,26.285714285714285,0.0,17.428571428571427,0.0,77.57142857142857,0.0,9.571428571428571,0.0,3.4285714285714284
2020-10-11,0.0,8.142857142857142,0.0,17.714285714285715,0.0,29.142857142857142,0.0,20.428571428571427,0.0,89.57142857142857,0.0,11.571428571428571,0.0,5.428571428571429
2020-10-10,4.0,9.142857142857142,8.0,19.428571428571427,25.0,32.42857142857143,2.0,22.428571428571427,29.0,100.71428571428572,9.0,14.571428571428571,3.0,6.142857142857143
2020-10-09,3.0,9.571428571428571,39.0,20.0,41.0,31.285714285714285,54.0,22.857142857142858,103.0,106.0,19.0,15.285714285714286,8.0,6.714285714285714
2020-10-08,19.0,9.857142857142858,19.0,16.142857142857142,56.0,29.571428571428573,26.0,17.142857142857142,89.0,108.0,14.0,15.142857142857142,8.0,5.714285714285714
2020-10-07,5.0,7.428571428571429,31.0,15.571428571428571,26.0,23.285714285714285,22.0,14.428571428571429,180.0,110.42857142857144,12.0,14.428571428571429,2.0,5.0
2020-10-06,16.0,7.571428571428571,13.0,15.0,36.0,20.714285714285715,18.0,12.714285714285714,142.0,99.85714285714286,13.0,15.285714285714286,3.0,5.0
2020-10-05,10.0,6.571428571428571,14.0,15.428571428571429,20.0,18.285714285714285,21.0,11.714285714285714,84.0,87.14285714285714,14.0,15.0,14.0,5.428571428571429
2020-10-04,7.0,5.285714285714286,12.0,16.571428571428573,23.0,17.142857142857142,14.0,10.142857142857142,78.0,87.14285714285714,21.0,14.0,5.0,4.0
2020-10-03,7.0,5.285714285714286,12.0,16.428571428571427,17.0,16.285714285714285,5.0,8.714285714285714,66.0,91.85714285714286,14.0,12.714285714285714,7.0,4.0
2020-10-02,5.0,6.0,12.0,17.142857142857142,29.0,15.285714285714286,14.0,11.0,117.0,93.28571428571428,18.0,12.142857142857142,1.0,3.4285714285714284
2020-10-01,2.0,6.285714285714286,15.0,16.857142857142858,12.0,12.285714285714286,7.0,11.285714285714286,106.0,84.85714285714286,9.0,10.428571428571429,3.0,3.4285714285714284
2020-09-30,6.0,7.857142857142857,27.0,15.428571428571429,8.0,12.857142857142858,10.0,10.857142857142858,106.0,75.14285714285714,18.0,9.857142857142858,2.0,3.857142857142857
2020-09-29,9.0,7.285714285714286,16.0,13.714285714285714,19.0,13.0,11.0,10.0,53.0,69.28571428571429,11.0,9.571428571428571,6.0,4.0
2020-09-28,1.0,7.428571428571429,22.0,13.0,12.0,11.714285714285714,10.0,9.428571428571429,84.0,73.85714285714286,7.0,10.857142857142858,4.0,3.571428571428572
2020-09-27,7.0,8.428571428571429,11.0,11.142857142857142,17.0,12.428571428571429,4.0,9.571428571428571,111.0,69.57142857142857,12.0,12.714285714285714,5.0,3.2857142857142856
2020-09-26,12.0,8.0,17.0,10.857142857142858,10.0,11.714285714285714,21.0,10.142857142857142,76.0,64.28571428571429,10.0,14.428571428571429,3.0,3.4285714285714284
2020-09-25,7.0,7.285714285714286,10.0,10.857142857142858,8.0,12.428571428571429,16.0,7.428571428571429,58.0,60.142857142857146,6.0,16.285714285714285,1.0,3.2857142857142856
2020-09-24,13.0,9.857142857142858,5.0,11.857142857142858,16.0,19.571428571428573,4.0,7.428571428571429,38.0,64.57142857142857,5.0,18.714285714285715,6.0,4.285714285714286
2020-09-23,2.0,8.0,15.0,11.142857142857142,9.0,17.285714285714285,4.0,6.857142857142857,65.0,59.142857142857146,16.0,18.0,3.0,3.4285714285714284
2020-09-22,10.0,8.571428571428571,11.0,9.285714285714286,10.0,17.714285714285715,7.0,7.142857142857143,85.0,55.42857142857143,20.0,16.571428571428573,3.0,4.0
2020-09-21,8.0,8.714285714285714,9.0,12.142857142857142,17.0,18.285714285714285,11.0,6.571428571428571,54.0,59.285714285714285,20.0,16.428571428571427,2.0,5.285714285714286
2020-09-20,4.0,8.428571428571429,9.0,12.142857142857142,12.0,16.857142857142858,8.0,5.571428571428571,74.0,60.142857142857146,24.0,14.571428571428571,6.0,5.571428571428571
2020-09-19,7.0,7.857142857142857,17.0,11.571428571428571,15.0,16.285714285714285,2.0,4.428571428571429,47.0,56.285714285714285,23.0,12.142857142857142,2.0,6.571428571428571
2020-09-18,25.0,7.142857142857143,17.0,10.571428571428571,58.0,14.571428571428571,16.0,4.428571428571429,89.0,53.42857142857143,23.0,9.571428571428571,8.0,7.285714285714286
2020-09-17,0.0,3.4285714285714284,0.0,9.428571428571429,0.0,7.142857142857143,0.0,3.0,0.0,46.0,0.0,8.428571428571429,0.0,6.857142857142857
2020-09-16,6.0,3.857142857142857,2.0,11.285714285714286,12.0,7.714285714285714,6.0,3.2857142857142856,39.0,47.71428571428572,6.0,9.428571428571429,7.0,7.571428571428571
2020-09-15,11.0,3.2857142857142856,31.0,11.571428571428571,14.0,7.0,3.0,3.0,112.0,44.42857142857143,19.0,9.428571428571429,12.0,6.857142857142857
2020-09-14,6.0,2.2857142857142856,9.0,8.142857142857142,7.0,6.285714285714286,4.0,4.0,60.0,37.285714285714285,7.0,8.142857142857142,4.0,6.285714285714286
2020-09-13,0.0,1.4285714285714286,5.0,6.857142857142857,8.0,5.285714285714286,0.0,3.4285714285714284,47.0,28.714285714285715,7.0,7.142857142857143,13.0,5.714285714285714
2020-09-12,2.0,1.4285714285714286,10.0,6.714285714285714,3.0,4.857142857142857,2.0,4.0,27.0,25.0,5.0,6.285714285714286,7.0,4.285714285714286
2020-09-11,-1.0,1.1428571428571428,9.0,6.142857142857143,6.0,4.857142857142857,6.0,4.857142857142857,37.0,25.428571428571427,15.0,5.714285714285714,5.0,3.7142857142857135
2020-09-10,3.0,1.2857142857142858,13.0,5.142857142857143,4.0,4.428571428571429,2.0,4.714285714285714,12.0,22.0,7.0,3.7142857142857135,5.0,3.142857142857143
2020-09-09,2.0,1.5714285714285714,4.0,3.857142857142857,7.0,3.857142857142857,4.0,4.714285714285714,16.0,23.428571428571427,6.0,3.0,2.0,3.142857142857143
2020-09-08,4.0,1.4285714285714286,7.0,4.142857142857143,9.0,3.142857142857143,10.0,4.857142857142857,62.0,22.857142857142858,10.0,2.857142857142857,8.0,3.4285714285714284
2020-09-07,0.0,0.8571428571428571,0.0,3.2857142857142856,0.0,2.7142857142857144,0.0,4.285714285714286,0.0,15.142857142857142,0.0,1.7142857142857142,0.0,3.857142857142857
2020-09-06,0.0,1.0,4.0,4.0,5.0,2.857142857142857,4.0,4.285714285714286,21.0,18.142857142857142,1.0,1.7142857142857142,3.0,4.571428571428571
2020-09-05,0.0,1.0,6.0,3.4285714285714284,3.0,2.142857142857143,8.0,3.7142857142857135,30.0,15.142857142857142,1.0,1.5714285714285714,3.0,4.142857142857143
2020-09-04,0.0,1.2857142857142858,2.0,4.0,3.0,2.142857142857143,5.0,3.4285714285714284,13.0,16.0,1.0,2.571428571428572,1.0,7.285714285714286
2020-09-03,5.0,1.2857142857142858,4.0,4.285714285714286,0.0,2.142857142857143,2.0,3.0,22.0,16.571428571428573,2.0,2.857142857142857,5.0,7.714285714285714
2020-09-02,1.0,1.0,6.0,5.142857142857143,2.0,3.0,5.0,2.2857142857142856,12.0,16.571428571428573,5.0,2.857142857142857,4.0,8.714285714285714
2020-09-01,0.0,1.0,1.0,4.428571428571429,6.0,2.857142857142857,6.0,1.4285714285714286,8.0,17.142857142857142,2.0,2.4285714285714284,11.0,8.428571428571429
2020-08-31,1.0,1.1428571428571428,5.0,4.285714285714286,1.0,2.0,0.0,0.5714285714285714,21.0,16.0,0.0,2.142857142857143,5.0,6.857142857142857
2020-08-30,0.0,1.0,0.0,3.571428571428572,0.0,1.8571428571428568,0.0,1.0,0.0,14.571428571428571,0.0,2.2857142857142856,0.0,6.285714285714286
2020-08-30,2.0,1.1428571428571428,10.0,3.7142857142857135,3.0,2.2857142857142856,6.0,1.2857142857142858,36.0,16.571428571428573,8.0,2.4285714285714284,25.0,6.857142857142857
2020-08-28,0.0,1.1428571428571428,4.0,2.7142857142857144,3.0,1.8571428571428568,2.0,0.4285714285714285,17.0,13.571428571428571,3.0,2.142857142857143,4.0,4.285714285714286
2020-08-27,3.0,1.1428571428571428,10.0,3.0,6.0,1.8571428571428568,-3.0,0.8571428571428571,22.0,13.142857142857142,2.0,1.8571428571428568,12.0,4.571428571428571
2020-08-26,1.0,0.7142857142857143,1.0,2.142857142857143,1.0,1.1428571428571428,-1.0,2.0,16.0,13.571428571428571,2.0,1.5714285714285714,2.0,3.142857142857143
2020-08-25,1.0,0.8571428571428571,0.0,2.571428571428572,0.0,1.2857142857142858,0.0,2.857142857142857,0.0,14.571428571428571,0.0,2.142857142857143,0.0,3.142857142857143
2020-08-24,0.0,1.5714285714285714,0.0,2.571428571428572,0.0,1.7142857142857142,3.0,3.142857142857143,11.0,16.857142857142858,1.0,2.4285714285714284,1.0,3.4285714285714284
2020-08-23,1.0,1.8571428571428568,1.0,2.7142857142857144,3.0,1.8571428571428568,2.0,3.142857142857143,14.0,16.428571428571427,1.0,2.7142857142857144,4.0,6.857142857142857
2020-08-22,2.0,2.0,3.0,3.142857142857143,0.0,1.5714285714285714,0.0,3.2857142857142856,15.0,18.142857142857142,6.0,2.857142857142857,7.0,7.142857142857143
2020-08-21,0.0,1.7142857142857142,6.0,3.0,3.0,1.8571428571428568,5.0,4.285714285714286,14.0,16.285714285714285,1.0,2.4285714285714284,6.0,6.428571428571429
2020-08-20,0.0,3.4285714285714284,4.0,2.142857142857143,1.0,1.5714285714285714,5.0,4.285714285714286,25.0,15.142857142857142,0.0,2.7142857142857144,2.0,5.857142857142857
2020-08-19,2.0,3.7142857142857135,4.0,1.7142857142857142,2.0,1.4285714285714286,5.0,4.571428571428571,23.0,13.142857142857142,6.0,3.142857142857143,2.0,6.142857142857143
2020-08-18,6.0,3.7142857142857135,0.0,1.7142857142857142,3.0,1.7142857142857142,2.0,4.428571428571429,16.0,11.571428571428571,2.0,2.4285714285714284,2.0,7.0
2020-08-17,2.0,3.4285714285714284,1.0,2.2857142857142856,1.0,1.2857142857142858,3.0,5.0,8.0,10.428571428571429,3.0,2.7142857142857144,25.0,8.0
2020-08-16,2.0,3.571428571428572,4.0,2.2857142857142856,1.0,1.8571428571428568,3.0,4.571428571428571,26.0,10.714285714285714,2.0,2.571428571428572,6.0,6.428571428571429
2020-08-15,0.0,3.4285714285714284,2.0,2.0,2.0,1.7142857142857142,7.0,4.571428571428571,2.0,9.714285714285714,3.0,2.7142857142857144,2.0,7.142857142857143
2020-08-14,12.0,3.571428571428572,0.0,2.0,1.0,2.142857142857143,5.0,3.7142857142857135,6.0,11.428571428571429,3.0,2.857142857142857,2.0,7.428571428571429
2020-08-13,2.0,1.8571428571428568,1.0,2.142857142857143,0.0,2.0,7.0,3.4285714285714284,11.0,11.428571428571429,3.0,2.4285714285714284,4.0,8.142857142857142
2020-08-12,2.0,1.7142857142857142,4.0,2.142857142857143,4.0,2.857142857142857,4.0,2.857142857142857,12.0,11.857142857142858,1.0,2.571428571428572,8.0,7.714285714285714
2020-08-11,4.0,1.5714285714285714,4.0,2.2857142857142856,0.0,2.4285714285714284,6.0,2.7142857142857144,8.0,11.857142857142858,4.0,2.4285714285714284,9.0,7.285714285714286
2020-08-10,3.0,1.1428571428571428,1.0,2.0,5.0,2.571428571428572,0.0,2.142857142857143,10.0,13.571428571428571,2.0,1.8571428571428568,14.0,6.142857142857143
2020-08-09,1.0,0.7142857142857143,2.0,2.0,0.0,2.0,3.0,2.4285714285714284,19.0,13.571428571428571,3.0,1.8571428571428568,11.0,5.428571428571429
2020-08-08,1.0,1.0,2.0,1.8571428571428568,5.0,2.142857142857143,1.0,2.0,14.0,11.285714285714286,4.0,1.4285714285714286,4.0,4.857142857142857
2020-08-07,0.0,1.0,1.0,2.4285714285714284,0.0,1.5714285714285714,3.0,2.571428571428572,6.0,11.571428571428571,0.0,1.0,7.0,5.428571428571429
2020-08-06,1.0,1.1428571428571428,1.0,3.4285714285714284,6.0,1.5714285714285714,3.0,2.142857142857143,14.0,13.285714285714286,4.0,1.7142857142857142,1.0,7.0
2020-08-05,1.0,1.7142857142857142,5.0,3.2857142857142856,1.0,0.7142857142857143,3.0,1.8571428571428568,12.0,14.0,0.0,1.1428571428571428,5.0,10.285714285714286
2020-08-04,1.0,1.5714285714285714,2.0,2.7142857142857144,1.0,0.5714285714285714,2.0,1.7142857142857142,20.0,15.142857142857142,0.0,1.1428571428571428,1.0,11.0
2020-08-03,0.0,1.7142857142857142,1.0,3.0,1.0,0.4285714285714285,2.0,1.5714285714285714,10.0,14.285714285714286,2.0,1.2857142857142858,9.0,15.142857142857142
2020-08-02,3.0,1.7142857142857142,1.0,3.0,1.0,0.2857142857142857,0.0,1.5714285714285714,3.0,16.0,0.0,1.0,7.0,17.285714285714285
2020-08-01,1.0,1.7142857142857142,6.0,3.0,1.0,0.1428571428571428,5.0,1.7142857142857142,16.0,18.571428571428573,1.0,1.0,8.0,22.142857142857142
2020-07-31,1.0,1.8571428571428568,8.0,2.2857142857142856,0.0,0.2857142857142857,0.0,1.5714285714285714,18.0,20.0,5.0,1.4285714285714286,18.0,24.285714285714285
2020-07-30,5.0,2.142857142857143,0.0,1.2857142857142858,0.0,0.4285714285714285,1.0,1.7142857142857142,19.0,22.285714285714285,0.0,1.0,24.0,26.285714285714285
2020-07-29,0.0,2.4285714285714284,1.0,1.5714285714285714,0.0,1.1428571428571428,2.0,1.5714285714285714,20.0,23.857142857142858,0.0,2.2857142857142856,10.0,30.428571428571427
2020-07-28,2.0,2.857142857142857,4.0,1.8571428571428568,0.0,1.4285714285714286,1.0,1.4285714285714286,14.0,22.857142857142858,1.0,2.4285714285714284,30.0,32.857142857142854
2020-07-27,0.0,2.7142857142857144,1.0,1.5714285714285714,0.0,1.7142857142857142,2.0,1.2857142857142858,22.0,24.142857142857142,0.0,2.571428571428572,24.0,32.42857142857143
2020-07-26,3.0,3.0,1.0,1.7142857142857142,0.0,2.0,1.0,1.0,21.0,27.571428571428573,0.0,3.4285714285714284,41.0,33.857142857142854
2020-07-25,2.0,2.571428571428572,1.0,2.0,2.0,2.142857142857143,4.0,1.4285714285714286,26.0,28.714285714285715,4.0,3.857142857142857,23.0,30.571428571428573
2020-07-24,3.0,2.571428571428572,1.0,2.2857142857142856,1.0,2.2857142857142856,1.0,1.1428571428571428,34.0,27.285714285714285,2.0,3.571428571428572,32.0,32.57142857142857
2020-07-23,7.0,2.571428571428572,2.0,2.2857142857142856,5.0,2.4285714285714284,0.0,1.2857142857142858,30.0,25.0,9.0,3.857142857142857,53.0,34.714285714285715
2020-07-22,3.0,1.7142857142857142,3.0,2.571428571428572,2.0,2.0,1.0,1.8571428571428568,13.0,21.714285714285715,1.0,2.857142857142857,27.0,30.428571428571427
2020-07-21,1.0,1.2857142857142858,2.0,3.4285714285714284,2.0,2.0,0.0,1.8571428571428568,23.0,22.0,2.0,3.0,27.0,29.0
2020-07-20,2.0,1.1428571428571428,2.0,3.857142857142857,2.0,2.4285714285714284,0.0,2.142857142857143,46.0,19.285714285714285,6.0,2.857142857142857,34.0,26.714285714285715
2020-07-19,0.0,0.8571428571428571,3.0,4.428571428571429,1.0,2.7142857142857144,4.0,2.142857142857143,29.0,13.428571428571429,3.0,2.4285714285714284,18.0,23.714285714285715
2020-07-18,2.0,1.0,3.0,4.428571428571429,3.0,2.7142857142857144,2.0,1.8571428571428568,16.0,10.571428571428571,2.0,2.2857142857142856,37.0,23.285714285714285
2020-07-17,3.0,1.4285714285714286,1.0,4.571428571428571,2.0,2.571428571428572,2.0,2.2857142857142856,18.0,9.285714285714286,4.0,2.7142857142857144,47.0,18.857142857142858
2020-07-16,1.0,1.1428571428571428,4.0,5.142857142857143,2.0,2.7142857142857144,4.0,2.142857142857143,7.0,8.428571428571429,2.0,2.571428571428572,23.0,13.857142857142858
2020-07-15,0.0,1.1428571428571428,9.0,6.142857142857143,2.0,2.857142857142857,1.0,2.0,15.0,8.142857142857142,2.0,2.571428571428572,17.0,11.857142857142858
2020-07-14,0.0,1.2857142857142858,5.0,5.714285714285714,5.0,2.7142857142857144,2.0,2.142857142857143,4.0,6.714285714285714,1.0,2.571428571428572,11.0,16.0
2020-07-13,0.0,1.5714285714285714,6.0,5.285714285714286,4.0,2.571428571428572,0.0,1.8571428571428568,5.0,7.0,3.0,3.0,13.0,21.142857142857142
2020-07-12,1.0,1.5714285714285714,3.0,5.142857142857143,1.0,3.0,2.0,2.142857142857143,9.0,6.285714285714286,2.0,2.857142857142857,15.0,20.142857142857142
2020-07-11,5.0,1.4285714285714286,4.0,5.0,2.0,4.0,5.0,1.8571428571428568,7.0,5.714285714285714,5.0,2.857142857142857,6.0,19.0
2020-07-10,1.0,0.7142857142857143,5.0,5.285714285714286,3.0,4.142857142857143,1.0,1.7142857142857142,12.0,5.285714285714286,3.0,2.7142857142857144,12.0,19.428571428571427
2020-07-09,1.0,0.5714285714285714,11.0,5.0,3.0,4.142857142857143,3.0,2.2857142857142856,5.0,4.142857142857143,2.0,3.0,9.0,22.571428571428573
2020-07-08,1.0,0.7142857142857143,6.0,4.0,1.0,4.142857142857143,2.0,2.142857142857143,5.0,4.0,2.0,3.0,46.0,22.428571428571427
2020-07-07,2.0,0.7142857142857143,2.0,3.571428571428572,4.0,4.571428571428571,0.0,2.0,6.0,3.857142857142857,4.0,2.857142857142857,47.0,16.285714285714285
2020-07-06,0.0,0.4285714285714285,5.0,3.571428571428572,7.0,4.142857142857143,2.0,2.142857142857143,0.0,4.428571428571429,2.0,3.571428571428572,6.0,10.857142857142858
2020-07-05,0.0,0.5714285714285714,2.0,3.0,8.0,3.2857142857142856,0.0,2.142857142857143,5.0,4.571428571428571,2.0,4.142857142857143,7.0,13.142857142857142
2020-07-04,0.0,1.0,6.0,4.142857142857143,3.0,2.7142857142857144,4.0,3.142857142857143,4.0,4.142857142857143,4.0,5.285714285714286,9.0,24.714285714285715
2020-07-03,0.0,1.7142857142857142,3.0,3.4285714285714284,3.0,3.142857142857143,5.0,3.2857142857142856,4.0,4.0,5.0,4.714285714285714,34.0,37.285714285714285
2020-07-02,2.0,2.2857142857142856,4.0,3.4285714285714284,3.0,3.4285714285714284,2.0,2.7142857142857144,4.0,4.285714285714286,2.0,4.428571428571429,8.0,35.0
2020-07-01,1.0,2.142857142857143,3.0,3.4285714285714284,4.0,3.4285714285714284,1.0,3.142857142857143,4.0,4.571428571428571,1.0,4.571428571428571,3.0,34.714285714285715
2020-06-30,0.0,2.142857142857143,2.0,3.2857142857142856,1.0,3.142857142857143,1.0,4.285714285714286,10.0,4.428571428571429,9.0,5.857142857142857,9.0,34.857142857142854
2020-06-29,1.0,2.2857142857142856,1.0,3.7142857142857135,1.0,3.2857142857142856,2.0,4.857142857142857,1.0,3.571428571428572,6.0,5.428571428571429,22.0,34.42857142857143
2020-06-28,3.0,2.571428571428572,10.0,3.857142857142857,4.0,4.428571428571429,7.0,5.142857142857143,2.0,4.285714285714286,10.0,5.714285714285714,88.0,36.0
2020-06-27,5.0,2.2857142857142856,1.0,2.857142857142857,6.0,4.428571428571429,5.0,4.428571428571429,3.0,4.142857142857143,0.0,5.285714285714286,97.0,27.857142857142858
2020-06-26,4.0,2.0,3.0,3.0,5.0,4.142857142857143,1.0,4.285714285714286,6.0,3.857142857142857,3.0,6.285714285714286,18.0,15.0
2020-06-25,1.0,1.4285714285714286,4.0,3.4285714285714284,3.0,3.4285714285714284,5.0,5.428571428571429,6.0,3.7142857142857135,3.0,7.428571428571429,6.0,16.285714285714285
2020-06-24,1.0,1.7142857142857142,2.0,3.857142857142857,2.0,3.571428571428572,9.0,4.857142857142857,3.0,3.142857142857143,10.0,7.428571428571429,4.0,18.142857142857142
2020-06-23,1.0,2.2857142857142856,5.0,4.285714285714286,2.0,3.7142857142857135,5.0,4.142857142857143,4.0,4.0,6.0,6.571428571428571,6.0,18.428571428571427
2020-06-22,3.0,2.857142857142857,2.0,3.857142857142857,9.0,3.7142857142857135,4.0,5.0,6.0,3.857142857142857,8.0,6.0,33.0,19.571428571428573
2020-06-21,1.0,3.142857142857143,3.0,4.0,4.0,2.7142857142857144,2.0,4.857142857142857,1.0,3.2857142857142856,7.0,6.142857142857143,31.0,18.571428571428573
2020-06-20,3.0,3.857142857142857,2.0,4.285714285714286,4.0,2.4285714285714284,4.0,4.857142857142857,1.0,3.2857142857142856,7.0,6.0,7.0,15.142857142857142
2020-06-19,0.0,3.857142857142857,6.0,5.428571428571429,0.0,2.142857142857143,9.0,5.0,5.0,4.0,11.0,5.285714285714286,27.0,15.857142857142858
2020-06-18,3.0,4.428571428571429,7.0,5.142857142857143,4.0,4.0,1.0,4.142857142857143,2.0,4.714285714285714,3.0,5.571428571428571,19.0,18.571428571428573
2020-06-17,5.0,4.571428571428571,5.0,5.0,3.0,3.857142857142857,4.0,4.571428571428571,9.0,5.142857142857143,4.0,5.571428571428571,6.0,17.857142857142858
2020-06-16,5.0,4.0,2.0,5.428571428571429,2.0,4.428571428571429,11.0,4.714285714285714,3.0,4.857142857142857,2.0,5.571428571428571,14.0,19.142857142857142
2020-06-15,5.0,4.428571428571429,3.0,6.428571428571429,2.0,4.714285714285714,3.0,4.0,2.0,4.857142857142857,9.0,5.857142857142857,26.0,22.571428571428573
2020-06-14,6.0,3.857142857142857,5.0,8.285714285714286,2.0,5.142857142857143,2.0,3.7142857142857135,1.0,4.571428571428571,6.0,4.857142857142857,7.0,24.857142857142858
2020-06-13,3.0,3.7142857142857135,10.0,8.857142857142858,2.0,5.142857142857143,5.0,4.285714285714286,6.0,5.0,2.0,5.142857142857143,12.0,25.285714285714285
2020-06-12,4.0,3.2857142857142856,4.0,9.142857142857142,13.0,5.285714285714286,3.0,4.0,10.0,4.428571428571429,13.0,5.142857142857143,46.0,24.285714285714285
2020-06-11,4.0,3.2857142857142856,6.0,9.142857142857142,3.0,3.857142857142857,4.0,5.285714285714286,5.0,5.142857142857143,3.0,4.571428571428571,14.0,19.142857142857142
2020-06-10,1.0,2.857142857142857,8.0,13.857142857142858,7.0,3.857142857142857,5.0,5.571428571428571,7.0,5.571428571428571,4.0,6.0,15.0,17.571428571428573
2020-06-09,8.0,3.0,9.0,15.142857142857142,4.0,3.7142857142857135,6.0,6.571428571428571,3.0,5.714285714285714,4.0,5.857142857142857,38.0,17.285714285714285
2020-06-08,1.0,2.571428571428572,16.0,15.285714285714286,5.0,4.142857142857143,1.0,6.857142857142857,0.0,6.428571428571429,2.0,6.428571428571429,42.0,12.571428571428571
2020-06-07,5.0,2.7142857142857144,9.0,15.0,2.0,4.428571428571429,6.0,8.428571428571429,4.0,7.142857142857143,8.0,8.714285714285714,10.0,7.571428571428571
2020-06-06,0.0,2.4285714285714284,12.0,15.571428571428571,3.0,4.285714285714286,3.0,7.714285714285714,2.0,8.0,2.0,8.285714285714286,5.0,6.428571428571429
2020-06-05,4.0,3.142857142857143,4.0,15.714285714285714,3.0,4.142857142857143,12.0,7.714285714285714,15.0,9.857142857142858,9.0,8.571428571428571,10.0,7.285714285714286
2020-06-04,1.0,4.142857142857143,39.0,17.0,3.0,4.285714285714286,6.0,7.571428571428571,8.0,8.714285714285714,13.0,8.0,3.0,6.714285714285714
2020-06-03,2.0,5.142857142857143,17.0,13.285714285714286,6.0,4.571428571428571,12.0,7.428571428571429,8.0,8.142857142857142,3.0,6.142857142857143,13.0,9.714285714285714
2020-06-02,5.0,5.285714285714286,10.0,13.714285714285714,7.0,4.428571428571429,8.0,6.142857142857143,8.0,8.142857142857142,8.0,6.0,5.0,8.857142857142858
2020-06-01,2.0,5.142857142857143,14.0,13.142857142857142,7.0,3.571428571428572,12.0,6.857142857142857,5.0,9.285714285714286,18.0,5.714285714285714,7.0,8.714285714285714
2020-05-31,3.0,5.428571428571429,13.0,13.857142857142858,1.0,3.0,1.0,5.857142857142857,10.0,9.428571428571429,5.0,4.142857142857143,2.0,8.285714285714286
2020-05-30,5.0,5.142857142857143,13.0,15.285714285714286,2.0,3.7142857142857135,3.0,6.428571428571429,15.0,9.142857142857142,4.0,3.857142857142857,11.0,13.142857142857142
2020-05-29,11.0,5.142857142857143,13.0,15.857142857142858,4.0,3.571428571428572,11.0,8.0,7.0,7.857142857142857,5.0,3.7142857142857135,6.0,13.0
2020-05-28,8.0,4.142857142857143,13.0,16.285714285714285,5.0,3.571428571428572,5.0,8.714285714285714,4.0,7.857142857142857,0.0,4.142857142857143,24.0,15.285714285714286
2020-05-27,3.0,3.0,20.0,15.285714285714286,5.0,3.857142857142857,3.0,8.571428571428571,8.0,8.857142857142858,2.0,4.857142857142857,7.0,14.142857142857142
2020-05-26,4.0,3.4285714285714284,6.0,15.571428571428571,1.0,3.857142857142857,13.0,8.285714285714286,16.0,10.0,6.0,6.0,4.0,16.142857142857142
2020-05-25,4.0,3.2857142857142856,19.0,16.428571428571427,3.0,4.0,5.0,7.0,6.0,11.0,7.0,6.142857142857143,4.0,17.142857142857142
2020-05-24,1.0,4.0,23.0,15.714285714285714,6.0,4.142857142857143,5.0,7.142857142857143,8.0,13.857142857142858,3.0,6.0,36.0,18.142857142857142
2020-05-23,5.0,4.142857142857143,17.0,16.0,1.0,6.857142857142857,14.0,7.571428571428571,6.0,14.714285714285714,3.0,8.142857142857142,10.0,14.428571428571429
2020-05-22,4.0,4.0,16.0,16.285714285714285,4.0,7.428571428571429,16.0,6.0,7.0,16.571428571428573,8.0,10.285714285714286,22.0,14.0
2020-05-21,0.0,3.7142857142857135,6.0,16.428571428571427,7.0,8.0,4.0,12.285714285714286,11.0,18.0,5.0,11.0,16.0,11.571428571428571
2020-05-20,6.0,4.142857142857143,22.0,17.0,5.0,9.571428571428571,1.0,14.0,16.0,20.0,10.0,11.428571428571429,21.0,10.857142857142858
2020-05-19,3.0,3.571428571428572,12.0,14.857142857142858,2.0,9.571428571428571,4.0,15.571428571428571,23.0,20.714285714285715,7.0,11.285714285714286,11.0,8.714285714285714
2020-05-18,9.0,3.571428571428572,14.0,15.857142857142858,4.0,10.142857142857142,6.0,16.0,26.0,19.285714285714285,6.0,12.142857142857142,11.0,9.0
2020-05-17,2.0,2.571428571428572,25.0,15.142857142857142,25.0,10.0,8.0,16.0,14.0,17.571428571428573,18.0,12.857142857142858,10.0,8.285714285714286
2020-05-16,4.0,4.142857142857143,19.0,12.285714285714286,5.0,6.571428571428571,3.0,15.428571428571429,19.0,19.142857142857142,18.0,11.0,7.0,9.857142857142858
2020-05-15,2.0,4.285714285714286,17.0,11.285714285714286,8.0,6.428571428571429,60.0,15.571428571428571,17.0,18.142857142857142,13.0,11.428571428571429,5.0,10.571428571428571
2020-05-14,3.0,4.0,10.0,10.857142857142858,18.0,5.857142857142857,16.0,7.857142857142857,25.0,18.142857142857142,8.0,12.428571428571429,11.0,11.0
2020-05-13,2.0,3.857142857142857,7.0,10.285714285714286,5.0,3.571428571428572,12.0,5.857142857142857,21.0,19.142857142857142,9.0,13.428571428571429,6.0,11.0
